ID,gender,age,naver_gender,naver_acc,naver_age_min,age_max,acc,gender_diff,age_diff
003734,male,55,male,0.999936,49,53,0.331714,true,true
003735,male,60,male,0.999969,80,84,0.583509,true,true
003736,female,60,male,0.999963,65,69,1,false,true
003737,female,40,male,0.94236,44,48,0.044674,false,true
003738,female,55,male,0.999617,57,61,0.441574,false,true
003739,female,55,male,0.999722,79,83,0.732911,false,false
003740,female,50,male,0.999796,66,70,0.743793,false,false
003742,female,60,male,0.99993,80,84,0.708466,false,true
003743,female,50,female,0.99921,54,58,0.372137,true,true
003745,male,55,male,0.999979,63,67,0.545868,true,false
003746,male,50,male,0.999859,59,63,0.384342,true,true
003748,male,50,male,0.999991,58,62,0.403105,true,true
003751,male,52,male,0.999991,70,74,0.0229198,true,false
003752,female,44,male,0.500279,64,68,0.000588612,false,false
003753,female,50,female,0.99966,66,70,0.902974,true,false
003754,male,52,male,0.999981,81,85,0.613621,true,false
003755,male,52,male,0.999974,80,84,1,true,false
003756,female,48,female,0.915918,49,53,0.175141,true,true
003757,female,52,male,0.999191,50,54,0.395717,false,true
003759,male,50,male,0.999966,65,69,0.287717,true,false
003760,female,52,male,0.967228,82,86,0.37685,false,false
003761,male,58,male,0.999993,73,77,0.501009,true,false
003762,female,44,male,0.895392,54,58,0.764358,false,true
003763,female,50,male,0.994501,78,82,0.367292,false,false
003764,female,49,female,0.959941,46,50,0.707558,true,true
003765,male,57,male,0.999879,73,77,0.260708,true,false
003766,male,38,male,0.999927,53,57,0.481624,true,true
003767,female,52,female,0.993675,83,87,0.367935,true,false
003768,female,50,male,0.999967,65,69,0.892924,false,false
003769,female,60,male,0.97098,87,91,0.60645,false,true
003771,male,55,male,0.999988,80,84,0.541199,true,false
003772,female,60,male,0.988062,84,88,0.347778,false,true
003773,female,50,male,0.99973,88,92,0.660748,false,false
003774,female,30,female,0.920587,28,32,0.294433,true,true
003775,female,29,female,0.999633,18,22,0.0594555,true,true
003777,male,58,male,0.994713,90,94,0.355723,true,false
003778,female,57,male,0.975067,81,85,0.612705,false,false
003780,female,48,male,0.999459,64,68,0.472995,false,false
003781,female,56,female,0.736247,83,87,0.450571,true,false
003783,female,40,male,0.921785,53,57,0.479229,false,true
003784,female,47,male,0.999247,64,68,1,false,false
003785,female,50,female,0.998217,62,66,0.605142,true,false
003786,female,45,female,0.800249,52,56,0.407184,true,true
003787,female,50,male,0.989043,61,65,0.376267,false,false
003789,male,41,male,0.999996,48,52,0.425306,true,true
003790,male,46,male,0.999999,54,58,0.232572,true,true
003791,female,50,female,0.764432,71,75,0.0663864,true,false
003792,male,30,male,0.999994,20,24,0.0523279,true,false
003793,female,44,female,0.998404,52,56,0.467397,true,true
003794,female,44,male,0.999993,51,55,0.97938,false,true
003795,male,58,male,0.999814,81,85,0.564396,true,false
003796,female,26,female,0.998815,11,15,0.512577,true,true
003798,female,50,male,0.999953,64,68,0.44743,false,false
003799,female,54,male,0.996592,80,84,0.46927,false,false
003801,female,49,male,0.999114,60,64,0.413244,false,false
003802,female,53,,,,,,false,false
003803,female,46,female,0.997314,61,65,0.143434,true,false
003804,female,50,male,0.994634,67,71,0.143286,false,false
003805,male,56,male,0.999999,62,66,0.999555,true,false
003806,male,48,male,0.999987,56,60,0.282499,true,true
003807,male,52,male,0.999998,66,70,0.20199,true,false
003808,male,50,male,0.999997,62,66,0.374031,true,false
003810,female,49,male,0.998197,71,75,0.0656226,false,false
003811,male,60,male,0.999998,75,79,0.230854,true,true
003812,male,52,male,0.999874,73,77,0.0915818,true,false
003813,male,51,male,0.999909,63,67,0.270564,true,false
003814,male,27,,,,,,false,false
003816,male,57,male,0.999935,78,82,0.45231,true,false
003817,male,54,male,0.999969,72,76,0.212989,true,false
003818,female,50,male,0.949283,68,72,0.283316,false,false
003819,female,50,male,0.985384,84,88,0.501277,false,false
003821,male,38,male,0.999993,60,64,0.420861,true,false
003823,male,48,male,1,55,59,0.400416,true,true
003824,female,36,female,0.99827,55,59,0.690876,true,true
003825,female,51,female,0.998967,59,63,0.466249,true,true
003827,female,60,male,0.940934,81,85,0.436324,false,true
003828,female,29,female,0.999904,24,28,1,true,true
003831,female,57,female,0.998285,84,88,0.431657,true,false
003832,male,55,male,0.999756,94,98,0.445284,true,false
003833,female,60,male,0.998806,88,92,0.379034,false,true
003834,female,58,female,0.996222,88,92,0.783062,true,false
003836,male,56,male,0.999996,68,72,0.277766,true,false
003837,male,60,male,0.999977,90,94,0.566367,true,true
003839,male,59,male,0.999961,84,88,0.198108,true,false
003840,male,56,male,0.997455,83,87,0.334506,true,false
003841,female,58,female,0.506996,90,94,0.678973,true,false
003843,male,55,male,0.999688,82,86,0.656436,true,false
003844,female,57,male,0.551139,64,68,0.505059,false,false
003845,female,56,male,0.983379,74,78,0.355288,false,false
003846,female,57,female,0.879851,73,77,0.180184,true,false
003847,male,58,male,0.999941,94,98,0.72607,true,false
003848,male,59,male,0.999994,67,71,0.427369,true,false
003849,male,57,male,0.99997,72,76,0.445624,true,false
003850,female,47,female,0.950584,60,64,0.628914,true,false
003851,female,59,male,0.996555,82,86,0.447162,false,false
003852,female,42,female,0.999959,55,59,0.192509,true,true
003853,female,57,male,0.90669,80,84,0.724154,false,false
003854,female,47,female,0.982488,52,56,0.165332,true,true
003856,female,54,male,0.999979,87,91,0.496574,false,false
003857,male,58,male,0.999952,77,81,0.179787,true,false
003859,male,60,male,0.999996,66,70,0.649827,true,true
003860,male,54,male,0.999996,66,70,0.725089,true,false
003861,female,56,female,0.910678,71,75,0.115981,true,false
003862,male,56,male,0.999985,77,81,0.258194,true,false
003863,female,56,male,0.999567,65,69,0.480563,false,false
003865,male,59,male,1,80,84,1,true,false
003866,male,40,male,0.999976,40,44,0.41518,true,true
003867,female,57,male,0.759537,83,87,0.448162,false,false
003871,female,57,female,0.375398,80,84,0.836932,true,false
003873,male,58,male,0.999999,66,70,0.487642,true,false
003874,male,60,male,0.999929,84,88,0.344642,true,true
003875,female,57,male,0.611471,68,72,0.23319,false,false
003877,female,55,male,0.793625,80,84,0.324553,false,false
003878,male,56,male,1,63,67,0.367782,true,false
003879,female,51,female,0.615107,62,66,0.275066,true,false
003880,female,55,male,0.997098,77,81,0.313987,false,false
003881,male,56,male,0.999983,62,66,0.290392,true,false
003882,female,36,male,0.999856,22,26,0.897873,false,false
003884,female,56,male,0.999814,58,62,0.252814,false,true
003885,female,52,female,0.999811,71,75,0.0182388,true,false
003886,female,52,female,0.998781,61,65,0.445595,true,false
003887,female,32,male,0.999796,29,33,0.286747,false,true
003889,female,35,female,0.998351,27,31,1,true,true
003890,female,57,female,0.671743,53,57,0.344119,true,true
003891,female,31,male,0.672586,34,38,0.278255,false,true
003892,female,42,female,0.999884,38,42,0.486036,true,true
003893,female,46,female,0.996665,30,34,0.276486,true,true
003914,male,41,male,0.999941,36,40,0.319857,true,true
003921,male,59,male,0.999963,70,74,0.407507,true,false
003926,male,57,female,0.655628,82,86,0.42841,false,false
003929,male,59,male,0.999986,69,73,0.735848,true,false
003930,male,42,male,1,49,53,1,true,true
003937,male,58,male,0.999987,55,59,1,true,true
003938,male,43,male,0.999985,26,30,0.165259,true,true
003942,male,59,male,0.999964,77,81,0.254074,true,false
003943,male,54,male,0.999944,65,69,0.626817,true,false
003945,male,53,male,0.999993,57,61,0.1055,true,true
003947,male,52,male,0.999994,59,63,0.626061,true,true
003955,male,41,male,0.99681,54,58,0.483824,true,true
003967,male,57,male,1,63,67,0.337047,true,false
003981,male,60,male,1,70,74,0.4101,true,true
003983,male,52,male,0.999993,67,71,0.609767,true,false
003990,male,43,male,1,36,40,0.453458,true,true
003993,male,57,male,0.999998,61,65,0.490331,true,false
003997,male,59,male,0.99999,71,75,0.0774411,true,false
004004,male,59,male,0.999933,68,72,0.385162,true,false
004006,male,54,male,0.99999,69,73,0.61741,true,false
004013,male,59,male,0.999998,85,89,0.271431,true,false
004021,male,59,male,0.99977,85,89,0.299787,true,false
004023,male,59,male,0.999985,71,75,0.317998,true,false
004026,male,59,male,0.999923,83,87,0.515205,true,false
004027,male,59,male,0.999999,65,69,0.675771,true,false
004070,female,55,male,0.937004,87,91,0.441494,false,false
004072,male,55,male,0.999996,65,69,0.772874,true,false
004074,male,59,male,0.999997,76,80,0.255709,true,false
004075,male,54,male,0.999967,68,72,0.425545,true,false
004076,female,54,male,0.99989,80,84,1,false,false
004077,female,57,female,0.996099,75,79,0.146967,true,false
004078,female,53,male,0.987839,69,73,0.10263,false,false
004079,male,53,male,0.991032,71,75,0.865408,true,false
004080,female,60,male,0.99552,85,89,0.292675,false,true
004081,female,60,male,0.999569,80,84,0.491606,false,true
004082,female,55,male,0.736405,69,73,0.363467,false,false
004083,female,60,male,0.999981,69,73,0.498501,false,true
004085,female,60,female,0.999902,73,77,0.140268,true,true
004086,male,56,male,0.997689,93,97,0.488269,true,false
004087,female,58,female,0.943419,69,73,0.535464,true,false
004088,female,60,female,0.781595,88,92,0.643988,true,true
004089,female,60,female,0.976874,87,91,0.43125,true,true
004090,female,55,male,0.9999,72,76,0.364343,false,false
004093,female,58,male,0.994071,68,72,0.753239,false,false
004094,male,60,male,0.999673,82,86,0.39658,true,true
004096,male,60,male,0.999985,84,88,0.223023,true,true
004097,female,59,male,0.999907,65,69,0.620989,false,false
004098,female,56,male,0.99987,73,77,0.322711,false,false
004100,female,58,female,0.998226,68,72,0.653777,true,false
004163,male,55,male,0.999237,80,84,0.921018,true,false
004164,female,53,male,0.999989,52,56,0.852689,false,true
004178,male,55,male,0.999983,74,78,0.155528,true,false
004201,female,18,female,0.58245,17,21,0.707587,true,true
004202,male,19,male,1,34,38,0.792142,true,false
004203,male,19,male,0.999972,17,21,0.566631,true,true
004204,male,19,male,0.999999,27,31,1,true,true
004205,female,20,female,0.999927,19,23,0.320516,true,true
004206,male,18,male,0.999997,17,21,0.370957,true,true
004207,male,18,male,1,28,32,0.903227,true,true
004209,male,60,male,0.999998,61,65,0.521488,true,true
004211,male,58,male,0.999597,67,71,0.284498,true,false
004212,female,59,male,0.776854,61,65,0.791581,false,false
004213,female,60,male,0.999229,68,72,1,false,true
004214,female,58,male,0.999039,52,56,1,false,true
004215,female,60,female,0.999902,70,74,0.489895,true,true
004216,female,55,female,0.999474,62,66,0.170892,true,false
004217,female,60,male,0.999374,89,93,0.586614,false,true
004218,female,60,male,0.997981,87,91,0.286689,false,true
004219,male,60,male,0.999854,88,92,0.257702,true,true
004220,female,56,female,0.851118,54,58,0.27587,true,true
004221,male,56,male,0.999994,70,74,0.535447,true,false
004222,female,55,male,0.992949,66,70,0.281771,false,false
004226,female,60,male,0.929368,85,89,0.438786,false,true
004228,female,58,female,0.999873,73,77,0.649513,true,false
004230,female,60,male,0.923455,66,70,0.348118,false,true
004231,female,60,female,0.854439,76,80,0.25761,true,true
004232,female,60,male,0.999345,74,78,0.204159,false,true
004233,female,60,male,0.999943,83,87,0.337199,false,true
004236,male,60,male,1,62,66,0.353507,true,true
004237,female,59,male,0.999956,70,74,0.293062,false,false
004239,female,60,male,0.999721,73,77,0.149157,false,true
004241,male,60,male,0.999998,79,83,0.299492,true,true
004242,female,53,female,0.999904,57,61,0.396913,true,true
004244,female,60,male,0.979659,69,73,0.544722,false,true
004245,female,49,male,0.596641,61,65,0.288095,false,false
004246,female,38,female,0.995598,35,39,1,true,true
004247,female,50,female,0.999832,54,58,0.570414,true,true
004248,female,38,female,0.99983,35,39,0.195909,true,true
004249,male,60,male,0.999986,57,61,0.37101,true,true
004250,male,56,male,0.999993,59,63,0.947969,true,true
004251,female,55,male,0.98463,66,70,0.652668,false,false
004252,male,60,male,0.999998,71,75,0.353428,true,true
004254,female,53,male,0.996128,57,61,0.724404,false,true
004257,female,57,female,0.996517,65,69,1,true,false
004258,male,58,male,0.999998,64,68,0.502016,true,false
004259,male,60,male,0.999996,73,77,0.531632,true,true
004260,female,60,male,0.999936,90,94,0.648406,false,true
004262,female,59,male,0.99545,65,69,0.383709,false,false
004263,female,58,male,0.587789,83,87,0.494219,false,false
004264,female,60,female,0.837114,83,87,0.46098,true,true
004265,male,60,male,0.999998,87,91,0.448914,true,true
004266,female,60,male,0.928281,87,91,0.532365,false,true
004267,female,58,female,0.625913,59,63,0.541336,true,true
004268,female,50,male,0.851641,60,64,0.190278,false,false
004269,male,52,male,0.999944,62,66,0.190716,true,false
004272,male,58,male,0.999996,71,75,0.311884,true,false
004273,female,59,male,0.997543,89,93,0.498607,false,false
004276,female,60,male,0.946375,78,82,0.347426,false,true
004277,male,60,male,0.999818,84,88,0.267404,true,true
004278,female,55,female,0.999905,65,69,0.781592,true,false
004279,female,60,male,0.999958,80,84,0.877075,false,true
004280,male,60,male,0.999981,73,77,0.27108,true,true
004281,female,60,male,0.887738,74,78,0.510547,false,true
004282,male,60,male,0.999988,61,65,0.345944,true,true
004283,male,60,male,0.999998,65,69,0.754504,true,true
004284,male,60,female,0.605717,65,69,0.456718,false,true
004285,male,60,male,0.99996,55,59,0.283274,true,false
004286,male,60,male,0.999999,69,73,0.283524,true,true
004287,female,60,female,0.934905,70,74,0.262786,true,true
004288,female,60,female,0.989202,81,85,0.386062,true,true
004289,male,60,male,0.999989,69,73,0.17287,true,true
004290,female,60,female,0.985928,81,85,0.450502,true,true
004291,female,60,male,0.999088,67,71,0.813404,false,true
004303,male,60,male,0.999963,70,74,0.481536,true,true
004305,female,48,female,0.901092,51,55,1,true,true
004306,female,42,female,0.987121,50,54,0.914076,true,true
004308,female,53,male,0.999864,49,53,0.21095,false,true
004309,female,56,female,0.774224,72,76,0.0891173,true,false
004310,female,58,male,0.9204,89,93,0.348402,false,false
004311,female,55,female,0.999926,52,56,0.275894,true,true
004312,female,60,female,0.749314,64,68,0.319452,true,true
004313,female,56,male,0.999623,86,90,0.478628,false,false
004314,male,60,male,0.999947,69,73,0.153642,true,true
004317,male,60,male,0.999969,66,70,0.329036,true,true
004318,female,57,male,0.607878,80,84,0.31311,false,false
004319-1,female,58,female,0.999415,68,72,0.95101,true,false
004319,female,59,female,0.999247,64,68,0.356655,true,false
004320,female,58,female,0.78453,71,75,0.0815496,true,false
004321,female,59,female,0.999901,70,74,0.926558,true,false
004322,female,60,male,0.681905,79,83,0.262617,false,true
004323,female,60,female,0.997775,72,76,0.415596,true,true
004324,female,60,male,0.803779,78,82,0.504975,false,true
004325,female,42,female,0.978663,59,63,0.114011,true,true
004326,female,19,female,0.958836,13,17,0.939439,true,true
004329,female,56,male,0.999159,59,63,0.193787,false,true
004331,female,48,male,0.739656,44,48,0.33518,false,true
004332,female,60,female,0.998659,91,95,0.710025,true,true
004333,male,57,male,0.987337,73,77,0.213845,true,false
004336,male,35,male,0.999998,45,49,1,true,true
004339,female,60,female,0.999562,81,85,0.692351,true,true
004340,female,60,female,0.999066,77,81,0.206821,true,true
004342,male,58,male,0.999996,42,46,0.345534,true,true
004345,female,59,female,0.877952,61,65,0.0151953,true,false
004346,female,45,female,0.996141,51,55,0.506411,true,true
004347,male,60,male,0.999999,64,68,1,true,true
004348,male,59,male,0.999952,83,87,0.322422,true,false
004352,male,18,male,0.72918,21,25,0.659505,true,true
004353,male,60,male,0.999707,74,78,0.267078,true,true
004354,male,60,male,0.999999,79,83,0.329354,true,true
004355,female,51,female,0.711371,52,56,0.472778,true,true
004356,female,60,male,0.999807,52,56,0.635052,false,false
004357,male,60,male,0.999969,86,90,0.351612,true,true
004362,female,58,male,0.992787,83,87,0.466272,false,false
004363,female,60,female,0.986903,80,84,0.242185,true,true
004365,female,57,female,0.999185,91,95,0.600914,true,false
004367,male,52,male,0.999989,60,64,0.778318,true,false
004368,female,54,male,0.997897,47,51,0.649207,false,true
004371,female,56,male,0.750763,73,77,0.173068,false,false
004373,male,60,male,0.999955,91,95,0.365413,true,true
004374,female,55,female,0.999905,55,59,0.368701,true,true
004375,female,59,female,0.988611,52,56,0.520467,true,true
004376,female,58,female,0.987341,83,87,0.340024,true,false
004378,female,57,female,0.976331,57,61,1,true,true
004380,female,60,female,0.985767,51,55,0.664029,true,false
004381,male,50,male,0.999992,49,53,0.194035,true,true
004382,female,55,female,0.995264,46,50,0.730092,true,true
004383,male,22,male,0.999999,19,23,0.52618,true,true
004384,female,60,male,0.910123,51,55,0.204681,false,false
004385,male,60,male,0.999954,72,76,0.107999,true,true
004386,female,60,male,0.993141,67,71,0.122456,false,true
004388,female,45,male,0.999425,40,44,0.445469,false,true
004389,female,36,female,0.997958,33,37,0.665194,true,true
004390,female,51,female,0.800031,48,52,0.916885,true,true
004391,female,55,female,0.924159,56,60,0.472744,true,true
004392,female,18,male,0.947547,12,16,0.490082,false,true
004393,male,60,male,0.99977,79,83,0.34037,true,true
004394,male,53,male,1,56,60,0.318144,true,true
004396,female,60,male,0.995731,73,77,0.200285,false,true
004398,male,60,male,0.999991,55,59,0.332047,true,false
004399,female,59,female,0.933134,71,75,0.0321643,true,false
004412,male,19,male,1,19,23,1,true,true
004413,male,18,male,0.999813,26,30,1,true,true
004414,female,20,female,0.999459,25,29,0.867341,true,true
004417,female,28,female,0.999099,17,21,1,true,true
004418,male,20,male,0.999776,21,25,0.784887,true,true
004420,female,32,female,0.999733,24,28,1,true,false
004421,male,30,male,0.999947,54,58,0.10713,true,true
004422,female,20,female,0.998847,26,30,0.809966,true,true
004423,male,18,male,0.998139,25,29,0.636687,true,true
004424,male,19,male,0.999997,15,19,0.911369,true,true
004425,female,56,female,0.999783,57,61,0.0321271,true,true
004426,female,24,female,0.908873,23,27,0.561408,true,true
004427,female,29,female,0.999368,25,29,0.457652,true,true
004428,female,56,female,0.999335,54,58,0.726105,true,true
004429,male,18,male,0.999998,18,22,0.421909,true,true
004430,male,18,male,0.999984,19,23,1,true,true
004431,female,23,female,0.998698,25,29,0.327223,true,true
004432,male,43,female,0.999065,53,57,0.198647,false,true
004433,female,23,female,0.99959,16,20,0.542303,true,true
004436,male,22,male,0.999765,24,28,0.328273,true,true
004439,female,22,female,0.999308,21,25,0.575752,true,true
004440,female,25,female,0.996324,20,24,0.475611,true,true
004441,female,55,female,0.98517,78,82,0.269025,true,false
004442,male,40,male,0.999996,28,32,0.624754,true,true
004443,male,18,male,0.999904,15,19,0.761429,true,true
004444,male,25,female,0.507795,21,25,0.454974,false,true
004446,male,40,male,0.999993,53,57,0.395871,true,true
004447,male,24,male,0.986327,27,31,0.983879,true,true
004448,male,24,male,0.999994,26,30,0.888351,true,true
004450,male,22,male,0.999989,20,24,0.769784,true,true
004451,female,58,male,0.981468,51,55,0.486857,false,true
004453,male,52,male,1,63,67,0.220152,true,false
004454,male,32,male,0.999907,42,46,1,true,true
004455,female,55,female,0.999736,66,70,0.7642,true,false
004456,female,60,female,0.999928,68,72,0.295284,true,true
004457,female,59,female,0.999459,63,67,0.734819,true,false
004458,female,60,male,0.978632,73,77,0.279012,false,true
004459,female,60,female,0.993071,77,81,0.134614,true,true
004461,female,59,female,0.997609,68,72,0.229159,true,false
004462,female,58,female,0.994371,63,67,0.390247,true,false
004463,female,60,female,0.746751,63,67,0.141559,true,true
004465,female,50,female,0.999311,48,52,0.746215,true,true
004466,male,60,male,0.999996,78,82,0.766448,true,true
004467,female,49,male,0.996558,53,57,0.413019,false,true
004468,female,58,female,0.996536,59,63,0.206866,true,true
004469,male,25,male,0.999997,29,33,0.839362,true,true
004470,female,19,female,0.999403,13,17,0.636002,true,true
004471,female,20,female,0.895582,14,18,0.84374,true,true
004472,female,49,female,0.944281,45,49,0.536299,true,true
004475,male,25,male,0.999999,27,31,0.196291,true,true
004476,female,60,female,0.903139,63,67,0.431766,true,true
004477,female,60,male,0.964935,54,58,0.304845,false,false
004478,female,60,female,0.99969,80,84,0.580732,true,true
004479,male,38,male,1,31,35,0.458466,true,true
004480,female,58,female,0.916008,62,66,0.879645,true,false
004481,male,29,male,0.999999,33,37,0.213158,true,false
004482,male,53,male,1,54,58,0.48902,true,true
004483,male,19,male,0.997554,13,17,0.416371,true,true
004484,male,20,male,0.999874,13,17,0.465466,true,true
004485,male,57,male,0.999999,60,64,1,true,false
004486,male,20,male,0.999999,23,27,0.671642,true,true
004487,male,18,male,0.999963,23,27,0.535069,true,true
004488,male,23,male,0.999999,31,35,0.430463,true,false
004489,male,23,male,0.999993,23,27,0.695805,true,true
004490,male,21,male,0.999935,22,26,0.50163,true,true
005001,female,28,female,0.999894,13,17,1,true,true
005002,female,28,female,0.59356,26,30,0.499672,true,true
005003,female,45,female,0.994233,62,66,0.189113,true,false
005004,female,30,female,0.999642,41,45,0.301929,true,true
005005,female,28,female,0.981993,28,32,0.370409,true,true
005006,female,52,male,0.995104,54,58,0.179874,false,true
005007,female,56,female,0.612949,67,71,0.156227,true,false
005009,female,49,female,0.674569,56,60,0.15784,true,true
005010,female,27,female,0.998509,48,52,0.315475,true,false
005011,female,45,male,0.852367,66,70,0.961433,false,false
005014,female,35,female,0.884462,45,49,0.394667,true,true
005015,female,59,male,0.921722,71,75,0.362741,false,false
005016,female,46,male,0.997941,50,54,0.476644,false,true
005017,female,55,female,0.972307,68,72,0.304862,true,false
005018,female,49,male,0.995303,66,70,0.417403,false,false
005019,female,54,male,0.999974,58,62,0.776217,false,true
005020,female,29,female,0.999522,34,38,1,true,false
005021,female,18,female,0.999489,13,17,0.354155,true,true
005023,female,53,male,0.993859,62,66,0.236978,false,false
005024,female,54,female,0.969746,67,71,1,true,false
005025,female,60,female,0.988967,89,93,0.580096,true,true
005026,male,60,male,0.999997,70,74,0.944664,true,true
005027,female,53,female,0.93131,65,69,0.399962,true,false
005028,male,52,male,0.999996,54,58,0.544337,true,true
005029,female,49,female,0.999918,60,64,0.33623,true,false
005030,female,58,female,0.999498,70,74,0.387003,true,false
005031,male,58,male,0.999948,63,67,0.571556,true,false
005032,female,59,female,0.959172,75,79,0.17369,true,false
005033,male,60,male,0.999952,88,92,0.621881,true,true
005034,male,51,male,0.999999,69,73,0.228657,true,false
005035,female,49,female,0.999937,63,67,0.386435,true,false
005036,female,52,female,0.999928,72,76,0.234692,true,false
005038,female,51,male,0.999782,70,74,0.763449,false,false
005040,male,30,male,1,37,41,0.612216,true,true
005041,female,48,male,0.987557,77,81,0.235136,false,false
005042,female,49,female,0.996953,53,57,0.517478,true,true
005043,female,43,female,0.999658,61,65,0.578788,true,false
005044,male,51,male,0.999997,60,64,0.849956,true,false
005045,male,60,male,0.999976,73,77,0.543997,true,true
005046,female,54,female,0.996211,73,77,0.353859,true,false
005047,female,26,female,0.917615,33,37,0.547037,true,false
005051,female,26,female,0.999902,29,33,1,true,true
005052,male,46,male,0.999998,63,67,0.561782,true,false
005053,female,58,female,0.975315,77,81,0.379099,true,false
005054,female,55,male,0.999676,81,85,0.409181,false,false
005056,female,55,male,0.969464,68,72,0.608334,false,false
005057,female,58,female,0.99969,58,62,0.577136,true,true
005059,female,52,female,0.674232,61,65,0.466663,true,false
005065,female,49,female,0.999858,58,62,0.999042,true,true
005067-1,female,48,male,0.768495,71,75,0.330513,false,false
005067,female,58,female,0.952712,64,68,1,true,false
005068,female,57,male,0.703307,55,59,0.0769322,false,true
005071,male,60,male,0.999999,81,85,0.493897,true,true
005072,female,55,female,0.999971,65,69,0.588623,true,false
005073,female,35,female,0.999783,33,37,0.166414,true,true
005082,male,48,male,0.999971,54,58,0.332915,true,true
005083,female,27,female,0.99998,15,19,0.570872,true,true
005084,female,28,female,0.996557,26,30,1,true,true
005085,male,58,male,0.999998,67,71,0.576435,true,false
005087,female,33,female,0.999887,50,54,0.857198,true,true
005088,female,29,female,0.99943,20,24,0.108621,true,true
005089,female,57,female,0.999713,51,55,0.782458,true,true
005090,female,55,male,0.728386,71,75,0.326638,false,false
005091,female,29,female,0.999425,19,23,0.844728,true,true
005092,male,52,male,0.999992,51,55,0.109513,true,true
005093,female,49,male,0.970912,38,42,0.401666,false,true
005102,female,58,female,0.999384,71,75,0.457628,true,false
005103,female,55,male,0.972163,76,80,0.227178,false,false
005105,male,33,male,0.999995,37,41,1,true,true
005106,female,54,female,0.996246,61,65,0.363228,true,false
005107,female,38,female,0.999896,63,67,0.89122,true,false
005108,female,52,female,0.895607,57,61,1,true,true
005109,female,45,female,0.999928,48,52,0.526605,true,true
005110,female,53,female,0.993004,69,73,0.768738,true,false
005111,female,53,female,0.999886,61,65,0.451342,true,false
005118,female,28,female,0.999919,36,40,0.319184,true,false
005119,male,19,male,0.994524,18,22,0.207102,true,true
005120,female,28,female,0.9995,21,25,1,true,true
005123,female,54,male,0.865207,46,50,0.236601,false,true
005124,female,51,female,0.982818,50,54,0.646315,true,true
005126,female,46,female,0.999364,45,49,0.893446,true,true
005127,female,51,male,0.971266,64,68,0.38834,false,false
005128,male,45,male,0.999972,53,57,0.661505,true,true
005129,female,55,male,0.994195,54,58,1,false,true
005130,female,29,female,0.944653,32,36,0.203366,true,false
005137,male,29,male,0.999999,40,44,0.663716,true,false
005138,male,30,male,1,47,51,0.283291,true,true
005140,female,32,female,0.999802,30,34,0.345362,true,true
005141,male,48,male,0.999998,55,59,0.430359,true,true
005143,female,29,female,0.99972,18,22,1,true,true
005145,female,30,female,0.998595,31,35,0.335327,true,true
005146,female,40,female,0.978656,57,61,0.557873,true,true
005148,male,51,male,1,47,51,0.754403,true,true
005149,male,59,male,1,69,73,0.984787,true,false
005151,female,32,female,0.999643,43,47,0.6759,true,true
005153,male,56,male,1,63,67,0.863215,true,false
005154,male,35,male,0.999996,50,54,0.475526,true,true
005174,male,31,male,1,25,29,0.363986,true,false
005183,female,20,male,0.939819,23,27,0.177907,false,true
005210,male,20,male,0.999894,20,24,0.0928487,true,true
005211,male,22,male,0.999974,22,26,0.851999,true,true
005213,male,24,male,0.999995,30,34,0.729317,true,false
005215,male,22,male,0.999762,23,27,0.919611,true,true
005221,male,21,male,0.994225,23,27,0.348869,true,true
005223,male,22,female,0.982894,9,13,0.750548,false,true
005224,male,21,male,0.998688,14,18,0.931558,true,true
005225,female,19,female,0.999791,19,23,0.209489,true,true
005226,female,20,female,0.999784,13,17,1,true,true
005227,male,22,male,0.998933,34,38,0.138686,true,false
005228,male,23,male,0.99991,18,22,0.916464,true,true
005229,male,20,male,0.999305,17,21,0.546033,true,true
005231,male,19,female,0.800351,18,22,0.244096,false,true
005232,male,18,male,0.991387,10,14,0.284602,true,true
005234,male,22,female,0.999003,19,23,0.318208,false,true
005236,male,21,male,0.999998,15,19,0.548603,true,true
005237,male,22,male,0.998676,24,28,0.0223134,true,true
005238,male,25,male,0.932762,19,23,1,true,true
005240,male,18,male,0.998757,23,27,1,true,true
005243,male,21,male,0.999614,20,24,0.624105,true,true
005244,male,21,male,1,25,29,0.440021,true,true
005245,male,20,male,0.999984,19,23,0.503115,true,true
005246,male,20,male,0.998556,10,14,0.855078,true,true
005248,male,22,male,0.999553,24,28,1,true,true
005249,male,22,male,0.998784,16,20,1,true,true
005250,male,26,male,0.999995,22,26,1,true,true
005251,male,20,male,0.999896,21,25,0.566546,true,true
005252,male,21,male,0.999999,13,17,0.375506,true,true
005254,male,21,male,0.999979,14,18,1,true,true
005255,male,19,male,0.999943,15,19,0.743355,true,true
005256,male,22,male,1,23,27,0.426533,true,true
005257,male,22,male,0.99991,19,23,0.610013,true,true
005258,male,22,male,0.999962,31,35,0.485583,true,false
005259,male,23,male,0.999996,25,29,1,true,true
005260,male,25,male,0.999689,18,22,0.557905,true,true
005261,male,20,male,0.999995,23,27,0.581742,true,true
005262,male,20,male,0.999999,29,33,1,true,true
005263,male,20,male,0.999174,20,24,0.551712,true,true
005264,male,22,male,0.999816,20,24,0.587902,true,true
005265,male,22,male,0.999998,23,27,0.58948,true,true
005266,male,22,male,0.999988,24,28,0.02188,true,true
005267,male,21,male,1,30,34,0.219749,true,false
005268,male,21,male,0.900474,16,20,0.902707,true,true
