Label,,,Naver,,,,,,
ID,gender,age,gender,acc,age_min,age_max,acc,gender_diff,age_diff
003299,female,20,female,0.582007,11,15,0.333084,TRUE,FALSE
003300,female,19,child,0.8462,9,13,0.69485,FALSE,FALSE
003302,female,18,female,0.998925,15,19,1,TRUE,TRUE
003303,female,20,female,0.999091,23,27,0.187281,TRUE,FALSE
003304,female,19,female,0.758113,17,21,1,TRUE,TRUE
003305,female,19,male,0.996282,16,20,0.254934,FALSE,TRUE
003306,female,20,female,0.968639,14,18,0.895219,TRUE,FALSE
003307,female,19,child,0.669468,21,25,0.695971,FALSE,FALSE
003309,female,20,female,0.999924,21,25,0.187679,TRUE,FALSE
003312,female,20,female,0.958,9,13,1,TRUE,FALSE
003313,female,20,female,0.999874,18,22,0.37373,TRUE,TRUE
003314,female,20,female,0.999915,17,21,0.37912,TRUE,TRUE
003315,female,20,female,0.999957,21,25,0.36897,TRUE,FALSE
003316,female,19,female,0.99936,21,25,0.0205,TRUE,FALSE
003317,female,19,male,0.726536,12,16,0.968088,FALSE,FALSE
003318,female,20,female,0.998591,9,13,0.0930029,TRUE,FALSE
003319,female,20,female,0.997853,13,17,0.268627,TRUE,FALSE
003320,female,19,female,0.998087,14,18,0.807354,TRUE,FALSE
003321,female,19,female,0.73812,18,22,0.918942,TRUE,TRUE
003323,female,19,child,0.988019,19,23,0.0638236,FALSE,TRUE
003324,female,20,female,0.642565,7,11,0.857453,TRUE,FALSE
003325,female,19,female,0.980944,18,22,0.314625,TRUE,TRUE
003326,female,20,female,0.999811,22,26,0.0528018,TRUE,FALSE
003328,female,19,female,0.98067,23,27,0.372817,TRUE,FALSE
003329,female,19,female,0.999595,19,23,0.585021,TRUE,TRUE
003330,female,19,female,0.999891,29,33,0.198347,TRUE,FALSE
003331,female,20,female,0.966996,27,31,0.33039,TRUE,FALSE
003332,female,19,female,0.999946,24,28,0.412653,TRUE,FALSE
003333,female,19,female,0.99972,19,23,0.658371,TRUE,TRUE
003339,female,19,female,0.949409,19,23,0.426929,TRUE,TRUE
003340,female,20,female,0.994284,21,25,0.661642,TRUE,FALSE
003341,female,19,female,0.994796,13,17,0.608193,TRUE,FALSE
003342,female,20,female,0.983922,29,33,0.0285115,TRUE,FALSE
003343,female,20,child,0.949779,7,11,1,FALSE,FALSE
003344,female,19,female,0.989357,13,17,0.886599,TRUE,FALSE
003345,female,19,female,0.536675,7,11,0.839088,TRUE,FALSE
003346,female,19,female,0.990888,11,15,0.660649,TRUE,FALSE
003347,female,20,female,0.999137,15,19,0.590856,TRUE,FALSE
003348,female,20,female,0.999556,13,17,0.331749,TRUE,FALSE
003349,female,20,female,0.99963,12,16,0.620894,TRUE,FALSE
003350,female,19,female,0.99751,11,15,0.618699,TRUE,FALSE
003351,female,19,female,0.995254,18,22,1,TRUE,TRUE
003352,female,20,child,0.996779,8,12,1,FALSE,FALSE
003353,female,19,female,0.996768,18,22,1,TRUE,TRUE
003355,female,19,female,0.958197,11,15,0.490653,TRUE,FALSE
003356,female,19,female,0.999495,28,32,0.248489,TRUE,FALSE
003357,female,20,female,0.999956,18,22,0.300105,TRUE,TRUE
003358,female,20,female,0.999911,16,20,0.471069,TRUE,TRUE
003359,female,20,female,0.873642,11,15,0.801861,TRUE,FALSE
003360,female,19,female,0.998199,11,15,1,TRUE,FALSE
003361,female,20,female,0.997649,10,14,0.875363,TRUE,FALSE
003362,female,20,female,0.521893,8,12,1,TRUE,FALSE
003363,female,19,female,0.99982,19,23,0.190275,TRUE,TRUE
003364,female,19,female,0.999406,17,21,0.550633,TRUE,TRUE
003365,female,19,child,0.996847,7,11,0.939412,FALSE,FALSE
003366,female,20,female,0.99685,17,21,0.594691,TRUE,TRUE
003367,female,19,female,0.99896,9,13,0.953466,TRUE,FALSE
003368,female,19,female,0.999532,15,19,1,TRUE,TRUE
003369,female,20,female,0.999711,13,17,0.440416,TRUE,FALSE
003370,female,19,male,0.815061,23,27,0.00682935,FALSE,FALSE
003371,female,19,female,0.99983,17,21,0.321757,TRUE,TRUE
003373,female,20,female,0.877722,22,26,0.668477,TRUE,FALSE
003374,female,20,female,0.999962,16,20,0.640673,TRUE,TRUE
003376,female,19,female,0.999418,15,19,1,TRUE,TRUE
003377,female,20,,,,,,FALSE,FALSE
003378,female,19,female,0.998775,13,17,1,TRUE,FALSE
003379,female,20,female,0.998058,15,19,0.479163,TRUE,FALSE
003380,female,19,female,0.99902,14,18,1,TRUE,FALSE
003381,female,19,child,0.661795,14,18,1,FALSE,FALSE
003382,female,20,female,0.999956,14,18,1,TRUE,FALSE
003383,female,19,female,0.998403,20,24,0.563096,TRUE,FALSE
003384,female,19,female,0.995712,17,21,0.333124,TRUE,TRUE
003386,female,20,child,0.655798,13,17,0.558801,FALSE,FALSE
003388,female,20,female,0.724412,10,14,1,TRUE,FALSE
003389,female,19,female,0.983767,10,14,0.288379,TRUE,FALSE
003390,female,20,female,0.993787,24,28,0.562834,TRUE,FALSE
003391,female,20,female,0.999798,20,24,0.783902,TRUE,TRUE
003392,female,19,female,0.837479,13,17,0.86838,TRUE,FALSE
003395,female,20,male,0.968709,12,16,1,FALSE,FALSE
003396,female,20,female,0.999887,13,17,0.775326,TRUE,FALSE
003397,female,19,female,0.999653,18,22,0.804076,TRUE,TRUE
003397,female,20,female,0.999479,24,28,0.618531,TRUE,FALSE
003398,female,19,female,0.998301,7,11,0.82242,TRUE,FALSE
003399,female,19,female,0.434868,12,16,0.622401,TRUE,FALSE
003400,female,19,female,0.897543,10,14,0.908622,TRUE,FALSE
003401,female,49,female,0.841922,55,59,0.536923,TRUE,FALSE
003402,female,53,female,0.999926,57,61,0.593122,TRUE,FALSE
003403-1,female,50,female,0.999871,65,69,0.576177,TRUE,FALSE
003403,male,52,male,0.999998,68,72,0.620143,TRUE,FALSE
003405,female,49,female,0.999662,63,67,0.393152,TRUE,FALSE
003406,male,55,male,1,60,64,0.873396,TRUE,FALSE
003408,male,54,male,1,63,67,0.825769,TRUE,FALSE
003409,female,56,male,0.953417,69,73,0.445855,FALSE,FALSE
003411,female,52,female,0.99997,53,57,0.651007,TRUE,FALSE
003412,female,48,female,0.989092,71,75,0.44573,TRUE,FALSE
003413,female,52,female,0.999399,48,52,0.307398,TRUE,TRUE
003414,male,51,male,0.999999,51,55,0.210459,TRUE,TRUE
003415,male,50,male,0.999998,65,69,0.585593,TRUE,FALSE
003416,male,52,male,0.999999,59,63,0.279093,TRUE,FALSE
003417,female,51,female,0.999533,54,58,0.487455,TRUE,FALSE
003418,female,53,female,0.970526,65,69,0.810748,TRUE,FALSE
003421,female,38,male,0.875977,20,24,0.574166,FALSE,FALSE
003424-1,female,44,female,0.999966,37,41,0.332432,TRUE,FALSE
003424,female,54,female,0.99926,56,60,0.505915,TRUE,FALSE
003426,female,50,female,0.999858,82,86,0.441602,TRUE,FALSE
003427,female,52,female,0.999778,65,69,0.531369,TRUE,FALSE
003429,female,51,male,0.995627,63,67,0.209314,FALSE,FALSE
003430,female,52,male,0.998321,56,60,0.848305,FALSE,FALSE
003431,female,50,female,0.999295,68,72,0.593803,TRUE,FALSE
003432,female,52,female,0.999902,41,45,0.0586165,TRUE,FALSE
003433,male,59,male,0.999996,75,79,0.380251,TRUE,FALSE
003434,male,50,male,0.999998,69,73,0.61327,TRUE,FALSE
003435,female,52,male,0.829844,54,58,1,FALSE,FALSE
003437,female,30,male,0.85875,16,20,0.255487,FALSE,FALSE
003439,male,58,male,0.999999,83,87,0.255101,TRUE,FALSE
003440,male,60,male,1,72,76,0.437814,TRUE,FALSE
003441,female,50,female,0.94933,76,80,0.159169,TRUE,FALSE
003442,female,60,male,0.704286,88,92,0.4342,FALSE,FALSE
003444,female,57,female,0.971846,63,67,0.582704,TRUE,FALSE
003445,female,58,female,0.986762,76,80,0.16681,TRUE,FALSE
003448,female,54,male,0.60969,58,62,0.748576,FALSE,FALSE
003452,female,48,female,0.999472,58,62,0.324931,TRUE,FALSE
003454,female,60,female,0.999775,72,76,0.0724624,TRUE,FALSE
003456,male,56,male,0.999442,54,58,0.959176,TRUE,TRUE
003457,female,45,female,0.997695,55,59,0.863514,TRUE,FALSE
003458,female,46,female,0.999364,55,59,1,TRUE,FALSE
003459,female,48,female,0.960628,57,61,0.520194,TRUE,FALSE
003460,female,54,female,0.999126,73,77,0.243092,TRUE,FALSE
003462,female,55,female,0.99956,63,67,0.322621,TRUE,FALSE
003463,male,57,male,1,67,71,0.268755,TRUE,FALSE
003467,female,57,male,0.798097,67,71,0.767569,FALSE,FALSE
003468,female,57,female,0.998984,62,66,0.413348,TRUE,FALSE
003469,female,55,female,0.900243,55,59,0.500309,TRUE,TRUE
003471,male,55,male,0.99998,71,75,0.799813,TRUE,FALSE
003472,female,48,child,0.980346,49,53,0.596316,FALSE,FALSE
003473,male,52,male,1,53,57,0.470353,TRUE,FALSE
003474,female,48,female,0.999808,51,55,0.675498,TRUE,FALSE
003479,male,25,male,0.999994,23,27,0.548044,TRUE,TRUE
003480,female,53,female,0.99935,65,69,0.560556,TRUE,FALSE
003481,female,56,female,0.999086,60,64,0.912749,TRUE,FALSE
003482,female,57,female,0.999544,68,72,0.745739,TRUE,FALSE
003483,male,56,male,0.99999,72,76,0.0496904,TRUE,FALSE
003484,female,52,female,0.970582,69,73,0.498485,TRUE,FALSE
003486,female,34,female,0.999965,49,53,1,TRUE,FALSE
003488,male,50,male,1,59,63,1,TRUE,FALSE
003489,male,48,male,0.999948,61,65,0.728264,TRUE,FALSE
003490,male,50,male,0.99992,65,69,0.292144,TRUE,FALSE
003501,male,56,male,0.999914,71,75,0.532737,TRUE,FALSE
003502,male,41,male,0.999943,21,25,0.561747,TRUE,FALSE
003504,male,49,male,0.999998,48,52,0.930459,TRUE,TRUE
003505-1,female,58,female,0.999608,74,78,0.285968,TRUE,FALSE
003505,male,52,male,0.999913,70,74,0.614005,TRUE,FALSE
003506,male,56,male,0.99995,89,93,0.584973,TRUE,FALSE
003507,male,57,male,0.998985,59,63,0.13862,TRUE,FALSE
003508-1,female,60,female,0.996986,84,88,0.404596,TRUE,FALSE
003508,male,59,male,0.999999,60,64,0.663049,TRUE,FALSE
003509-1,male,57,male,0.999997,66,70,0.198912,TRUE,FALSE
003509,male,54,male,0.999999,80,84,0.253773,TRUE,FALSE
003510,male,58,male,0.999999,66,70,0.508637,TRUE,FALSE
003511-1,male,54,male,0.999998,36,40,0.7512,TRUE,FALSE
003511,male,54,male,0.999999,59,63,0.291765,TRUE,FALSE
003512,male,53,male,0.999981,75,79,0.536397,TRUE,FALSE
003513,male,57,male,0.999999,63,67,0.894219,TRUE,FALSE
003514-1,male,20,male,1,24,28,1,TRUE,FALSE
003514,male,59,male,0.999999,72,76,0.648322,TRUE,FALSE
003515,male,49,male,0.999998,61,65,1,TRUE,FALSE
003516,male,57,male,1,81,85,0.334333,TRUE,FALSE
003517,male,58,male,0.999794,81,85,0.659252,TRUE,FALSE
003518,male,57,male,0.999994,76,80,0.373596,TRUE,FALSE
003519,male,54,male,0.999999,57,61,0.776117,TRUE,FALSE
003521,male,58,male,0.999877,88,92,0.663111,TRUE,FALSE
003523,male,59,male,0.999991,65,69,0.336352,TRUE,FALSE
003524,male,56,male,0.999981,66,70,0.248499,TRUE,FALSE
003526,male,60,male,1,70,74,0.370327,TRUE,FALSE
003527,male,59,male,0.999992,74,78,0.289401,TRUE,FALSE
003528,male,60,male,0.999994,68,72,0.383365,TRUE,FALSE
003529,male,58,male,0.999995,73,77,0.687382,TRUE,FALSE
003530,male,53,male,0.999974,79,83,0.25168,TRUE,FALSE
003531,male,55,male,0.999973,77,81,0.619563,TRUE,FALSE
003532,male,59,male,1,83,87,0.411301,TRUE,FALSE
003533,male,59,male,0.999341,89,93,0.6256,TRUE,FALSE
003534,male,54,male,0.999999,70,74,0.321413,TRUE,FALSE
003535,male,52,male,0.999998,70,74,0.345559,TRUE,FALSE
003536,male,59,male,0.93328,87,91,0.436782,TRUE,FALSE
003537,male,54,male,0.999934,71,75,0.497375,TRUE,FALSE
003538,male,51,male,0.99995,36,40,0.14963,TRUE,FALSE
003539,male,56,male,0.999997,67,71,0.530243,TRUE,FALSE
003542,male,58,male,0.999995,78,82,0.326743,TRUE,FALSE
003543,male,55,male,0.999997,80,84,0.347382,TRUE,FALSE
003545,male,54,male,0.999844,81,85,0.353303,TRUE,FALSE
003546,male,60,male,0.999478,78,82,0.433692,TRUE,FALSE
003548,male,41,male,0.999997,24,28,0.747327,TRUE,FALSE
003550,male,48,male,0.999998,67,71,0.388114,TRUE,FALSE
003551,female,34,female,0.999773,46,50,0.700752,TRUE,FALSE
003552,female,60,male,0.845801,83,87,0.451531,FALSE,FALSE
003553,female,47,female,0.999702,56,60,0.379195,TRUE,FALSE
003554,female,59,male,0.996288,87,91,0.598821,FALSE,FALSE
003555,female,48,male,0.998783,55,59,0.33805,FALSE,FALSE
003557,female,51,male,0.999956,57,61,0.308552,FALSE,FALSE
003558,female,45,female,0.99958,60,64,1,TRUE,FALSE
003559,female,56,female,0.930286,74,78,0.283513,TRUE,FALSE
003560,male,55,male,0.999999,73,77,0.40184,TRUE,FALSE
003561,male,52,male,1,64,68,1,TRUE,FALSE
003562,female,54,female,0.930283,75,79,0.121792,TRUE,FALSE
003563,male,60,male,0.999999,68,72,0.540045,TRUE,FALSE
003564,male,60,male,0.99998,78,82,0.388506,TRUE,FALSE
003565,female,57,male,0.999632,70,74,0.267239,FALSE,FALSE
003566,male,53,male,0.999982,69,73,0.306346,TRUE,FALSE
003567,female,25,female,0.997577,44,48,0.29275,TRUE,FALSE
003568,female,60,male,0.535585,86,90,0.361466,FALSE,FALSE
003569,female,60,male,0.753989,88,92,0.595442,FALSE,FALSE
003570,female,60,male,0.999699,93,97,1,FALSE,FALSE
003571,male,60,male,1,74,78,0.233069,TRUE,FALSE
003573,male,58,male,0.996119,78,82,0.401122,TRUE,FALSE
003574,male,54,male,0.999994,57,61,0.234101,TRUE,FALSE
003575,male,43,male,0.999757,65,69,0.637898,TRUE,FALSE
003576,female,56,male,0.999872,83,87,0.454152,FALSE,FALSE
003577,male,60,male,0.996202,85,89,0.242216,TRUE,FALSE
003578,female,51,female,0.997722,62,66,0.327132,TRUE,FALSE
003579,male,60,male,0.999295,70,74,0.481711,TRUE,FALSE
003581,male,56,male,1,77,81,0.416453,TRUE,FALSE
003582,female,58,child,0.602015,85,89,0.299467,FALSE,FALSE
003583,female,60,male,0.999651,86,90,0.740529,FALSE,FALSE
003586,male,60,male,0.999993,82,86,0.269554,TRUE,FALSE
003587,female,58,male,0.999829,83,87,0.547887,FALSE,FALSE
003588,male,54,male,0.999999,75,79,0.0787385,TRUE,FALSE
003589,female,54,male,0.969469,72,76,0.269552,FALSE,FALSE
003590,female,58,male,0.999867,80,84,0.344958,FALSE,FALSE
003592,female,58,male,0.99954,76,80,0.317764,FALSE,FALSE
003593,male,58,male,0.999997,77,81,0.200368,TRUE,FALSE
003595,male,50,male,1,66,70,0.798889,TRUE,FALSE
003596,female,59,female,0.986631,82,86,0.691283,TRUE,FALSE
003598,male,58,male,0.99993,71,75,0.187946,TRUE,FALSE
003599,female,58,male,0.999381,78,82,0.356161,FALSE,FALSE
003600,female,59,male,0.995218,73,77,0.201708,FALSE,FALSE
003601,male,55,male,0.999999,57,61,0.222911,TRUE,FALSE
003602,male,58,male,0.999992,64,68,0.546236,TRUE,FALSE
003610,male,57,male,0.999988,73,77,0.320705,TRUE,FALSE
003615,male,59,male,0.999986,88,92,0.228977,TRUE,FALSE
003617,male,56,male,0.99998,69,73,0.417908,TRUE,FALSE
003619,male,57,male,0.999996,79,83,0.697785,TRUE,FALSE
003628,male,58,male,1,65,69,0.520609,TRUE,FALSE
003632,male,43,male,0.999997,58,62,0.344379,TRUE,FALSE
003636,male,60,male,0.999998,65,69,0.161334,TRUE,FALSE
003639,male,60,male,0.999863,80,84,0.406501,TRUE,FALSE
003642,male,59,male,0.999877,80,84,0.31242,TRUE,FALSE
003643,male,58,male,0.999998,69,73,0.901019,TRUE,FALSE
003646,male,60,male,0.999998,75,79,0.474362,TRUE,FALSE
003648,male,59,male,0.999998,68,72,0.487939,TRUE,FALSE
003652,male,56,male,0.999984,66,70,0.441586,TRUE,FALSE
003653,male,54,male,0.999978,69,73,0.477637,TRUE,FALSE
003655,male,59,male,0.999135,77,81,0.534656,TRUE,FALSE
003658,male,52,male,0.999994,77,81,0.73795,TRUE,FALSE
003664,male,60,male,0.999999,77,81,0.708867,TRUE,FALSE
003666,male,60,male,0.999999,72,76,0.386846,TRUE,FALSE
003669,male,59,male,0.999992,70,74,0.676087,TRUE,FALSE
003672,male,58,male,0.999969,72,76,0.37402,TRUE,FALSE
003676,male,58,male,0.9973,62,66,0.927654,TRUE,FALSE
003680,male,59,male,1,55,59,0.375792,TRUE,TRUE
003682,male,57,male,0.999981,68,72,0.423179,TRUE,FALSE
003684,male,58,male,0.999792,82,86,0.46432,TRUE,FALSE
003695,male,49,male,0.999998,70,74,0.241508,TRUE,FALSE
003699,male,41,male,1,27,31,1,TRUE,FALSE
003701,male,60,male,0.999997,73,77,0.145058,TRUE,FALSE
003702,female,60,male,0.999874,85,89,0.401254,FALSE,FALSE
003703,female,55,female,0.87995,69,73,0.136244,TRUE,FALSE
003704,male,60,male,0.999996,92,96,0.735837,TRUE,FALSE
003705,female,58,male,0.695437,56,60,0.46572,FALSE,TRUE
003706,male,60,male,0.999998,69,73,0.47156,TRUE,FALSE
003707,female,59,female,0.728055,74,78,0.463928,TRUE,FALSE
003708,female,56,female,0.999952,84,88,0.363273,TRUE,FALSE
003710,female,60,female,0.93896,67,71,0.703136,TRUE,FALSE
003711,female,58,male,0.999628,61,65,0.672661,FALSE,FALSE
003712,male,60,male,0.999981,83,87,0.565854,TRUE,FALSE
003713,female,55,male,0.999987,58,62,0.137846,FALSE,FALSE
003715,male,60,male,0.999972,82,86,0.763173,TRUE,FALSE
003716,female,58,male,0.997751,75,79,0.360981,FALSE,FALSE
003717,female,60,male,0.99387,93,97,0.436004,FALSE,FALSE
003718,female,60,,,,,,FALSE,FALSE
003719,male,60,male,0.999956,84,88,0.265573,TRUE,FALSE
003720,male,54,male,0.999998,55,59,0.343159,TRUE,FALSE
003721,female,60,female,0.99991,85,89,0.657577,TRUE,FALSE
003722,female,56,female,0.999963,64,68,0.649992,TRUE,FALSE
003723,female,60,male,0.999945,90,94,0.247836,FALSE,FALSE
003724,female,58,male,0.999966,69,73,0.470997,FALSE,FALSE
003725,male,58,male,1,83,87,0.338067,TRUE,FALSE
003726,female,58,female,0.99353,84,88,0.503122,TRUE,FALSE
003727,male,60,male,0.999993,83,87,0.188086,TRUE,FALSE
003728,female,60,male,0.999485,83,87,0.441371,FALSE,FALSE
003729,female,60,male,0.767187,81,85,0.83547,FALSE,FALSE
003731,female,60,male,0.993821,83,87,0.808791,FALSE,FALSE
003733,male,58,male,0.999994,72,76,0.145359,TRUE,FALSE
003734,male,55,male,0.999936,49,53,0.331714,TRUE,FALSE
003735,male,60,male,0.999969,80,84,0.583509,TRUE,FALSE
003736,female,60,male,0.999963,65,69,1,FALSE,FALSE
003737,female,40,male,0.94236,44,48,0.044674,FALSE,FALSE
003738,female,55,male,0.999617,57,61,0.441574,FALSE,FALSE
003739,female,55,male,0.999722,79,83,0.732911,FALSE,FALSE
003740,female,50,male,0.999796,66,70,0.743793,FALSE,FALSE
003742,female,60,male,0.99993,80,84,0.708466,FALSE,FALSE
003743,female,50,female,0.99921,54,58,0.372137,TRUE,FALSE
003745,male,55,male,0.999979,63,67,0.545868,TRUE,FALSE
003746,male,50,male,0.999859,59,63,0.384342,TRUE,FALSE
003748,male,50,male,0.999991,58,62,0.403105,TRUE,FALSE
003751,male,52,male,0.999991,70,74,0.0229198,TRUE,FALSE
003752,female,44,male,0.500279,64,68,0.000588612,FALSE,FALSE
003753,female,50,female,0.99966,66,70,0.902974,TRUE,FALSE
003754,male,52,male,0.999981,81,85,0.613621,TRUE,FALSE
003755,male,52,male,0.999974,80,84,1,TRUE,FALSE
003756,female,48,female,0.915918,49,53,0.175141,TRUE,FALSE
003757,female,52,male,0.999191,50,54,0.395717,FALSE,TRUE
003759,male,50,male,0.999966,65,69,0.287717,TRUE,FALSE
003760,female,52,male,0.967228,82,86,0.37685,FALSE,FALSE
003761,male,58,male,0.999993,73,77,0.501009,TRUE,FALSE
003762,female,44,male,0.895392,54,58,0.764358,FALSE,FALSE
003763,female,50,male,0.994501,78,82,0.367292,FALSE,FALSE
003764,female,49,female,0.959941,46,50,0.707558,TRUE,TRUE
003765,male,57,male,0.999879,73,77,0.260708,TRUE,FALSE
003766,male,38,male,0.999927,53,57,0.481624,TRUE,FALSE
003767,female,52,female,0.993675,83,87,0.367935,TRUE,FALSE
003768,female,50,male,0.999967,65,69,0.892924,FALSE,FALSE
003769,female,60,male,0.97098,87,91,0.60645,FALSE,FALSE
003771,male,55,male,0.999988,80,84,0.541199,TRUE,FALSE
003772,female,60,male,0.988062,84,88,0.347778,FALSE,FALSE
003773,female,50,male,0.99973,88,92,0.660748,FALSE,FALSE
003774,female,30,female,0.920587,28,32,0.294433,TRUE,TRUE
003775,female,29,female,0.999633,18,22,0.0594555,TRUE,FALSE
003777,male,58,male,0.994713,90,94,0.355723,TRUE,FALSE
003778,female,57,male,0.975067,81,85,0.612705,FALSE,FALSE
003780,female,48,male,0.999459,64,68,0.472995,FALSE,FALSE
003781,female,56,female,0.736247,83,87,0.450571,TRUE,FALSE
003783,female,40,male,0.921785,53,57,0.479229,FALSE,FALSE
003784,female,47,male,0.999247,64,68,1,FALSE,FALSE
003785,female,50,female,0.998217,62,66,0.605142,TRUE,FALSE
003786,female,45,female,0.800249,52,56,0.407184,TRUE,FALSE
003787,female,50,male,0.989043,61,65,0.376267,FALSE,FALSE
003789,male,41,male,0.999996,48,52,0.425306,TRUE,FALSE
003790,male,46,male,0.999999,54,58,0.232572,TRUE,FALSE
003791,female,50,female,0.764432,71,75,0.0663864,TRUE,FALSE
003792,male,30,male,0.999994,20,24,0.0523279,TRUE,FALSE
003793,female,44,female,0.998404,52,56,0.467397,TRUE,FALSE
003794,female,44,male,0.999993,51,55,0.97938,FALSE,FALSE
003795,male,58,male,0.999814,81,85,0.564396,TRUE,FALSE
003796,female,26,female,0.998815,11,15,0.512577,TRUE,FALSE
003798,female,50,male,0.999953,64,68,0.44743,FALSE,FALSE
003799,female,54,male,0.996592,80,84,0.46927,FALSE,FALSE
003801,female,49,male,0.999114,60,64,0.413244,FALSE,FALSE
003802,female,53,,,,,,FALSE,FALSE
003803,female,46,female,0.997314,61,65,0.143434,TRUE,FALSE
003804,female,50,male,0.994634,67,71,0.143286,FALSE,FALSE
003805,male,56,male,0.999999,62,66,0.999555,TRUE,FALSE
003806,male,48,male,0.999987,56,60,0.282499,TRUE,FALSE
003807,male,52,male,0.999998,66,70,0.20199,TRUE,FALSE
003808,male,50,male,0.999997,62,66,0.374031,TRUE,FALSE
003810,female,49,male,0.998197,71,75,0.0656226,FALSE,FALSE
003811,male,60,male,0.999998,75,79,0.230854,TRUE,FALSE
003812,male,52,male,0.999874,73,77,0.0915818,TRUE,FALSE
003813,male,51,male,0.999909,63,67,0.270564,TRUE,FALSE
003814,male,27,,,,,,FALSE,FALSE
003816,male,57,male,0.999935,78,82,0.45231,TRUE,FALSE
003817,male,54,male,0.999969,72,76,0.212989,TRUE,FALSE
003818,female,50,male,0.949283,68,72,0.283316,FALSE,FALSE
003819,female,50,male,0.985384,84,88,0.501277,FALSE,FALSE
003821,male,38,male,0.999993,60,64,0.420861,TRUE,FALSE
003823,male,48,male,1,55,59,0.400416,TRUE,FALSE
003824,female,36,female,0.99827,55,59,0.690876,TRUE,FALSE
003825,female,51,female,0.998967,59,63,0.466249,TRUE,FALSE
003827,female,60,male,0.940934,81,85,0.436324,FALSE,FALSE
003828,female,29,female,0.999904,24,28,1,TRUE,FALSE
003831,female,57,female,0.998285,84,88,0.431657,TRUE,FALSE
003832,male,55,male,0.999756,94,98,0.445284,TRUE,FALSE
003833,female,60,male,0.998806,88,92,0.379034,FALSE,FALSE
003834,female,58,female,0.996222,88,92,0.783062,TRUE,FALSE
003836,male,56,male,0.999996,68,72,0.277766,TRUE,FALSE
003837,male,60,male,0.999977,90,94,0.566367,TRUE,FALSE
003839,male,59,male,0.999961,84,88,0.198108,TRUE,FALSE
003840,male,56,male,0.997455,83,87,0.334506,TRUE,FALSE
003841,female,58,female,0.506996,90,94,0.678973,TRUE,FALSE
003843,male,55,male,0.999688,82,86,0.656436,TRUE,FALSE
003844,female,57,male,0.551139,64,68,0.505059,FALSE,FALSE
003845,female,56,male,0.983379,74,78,0.355288,FALSE,FALSE
003846,female,57,female,0.879851,73,77,0.180184,TRUE,FALSE
003847,male,58,male,0.999941,94,98,0.72607,TRUE,FALSE
003848,male,59,male,0.999994,67,71,0.427369,TRUE,FALSE
003849,male,57,male,0.99997,72,76,0.445624,TRUE,FALSE
003850,female,47,female,0.950584,60,64,0.628914,TRUE,FALSE
003851,female,59,male,0.996555,82,86,0.447162,FALSE,FALSE
003852,female,42,female,0.999959,55,59,0.192509,TRUE,FALSE
003853,female,57,male,0.90669,80,84,0.724154,FALSE,FALSE
003854,female,47,female,0.982488,52,56,0.165332,TRUE,FALSE
003856,female,54,male,0.999979,87,91,0.496574,FALSE,FALSE
003857,male,58,male,0.999952,77,81,0.179787,TRUE,FALSE
003859,male,60,male,0.999996,66,70,0.649827,TRUE,FALSE
003860,male,54,male,0.999996,66,70,0.725089,TRUE,FALSE
003861,female,56,female,0.910678,71,75,0.115981,TRUE,FALSE
003862,male,56,male,0.999985,77,81,0.258194,TRUE,FALSE
003863,female,56,male,0.999567,65,69,0.480563,FALSE,FALSE
003865,male,59,male,1,80,84,1,TRUE,FALSE
003866,male,40,male,0.999976,40,44,0.41518,TRUE,TRUE
003867,female,57,male,0.759537,83,87,0.448162,FALSE,FALSE
003871,female,57,female,0.375398,80,84,0.836932,TRUE,FALSE
003873,male,58,male,0.999999,66,70,0.487642,TRUE,FALSE
003874,male,60,male,0.999929,84,88,0.344642,TRUE,FALSE
003875,female,57,male,0.611471,68,72,0.23319,FALSE,FALSE
003877,female,55,male,0.793625,80,84,0.324553,FALSE,FALSE
003878,male,56,male,1,63,67,0.367782,TRUE,FALSE
003879,female,51,female,0.615107,62,66,0.275066,TRUE,FALSE
003880,female,55,male,0.997098,77,81,0.313987,FALSE,FALSE
003881,male,56,male,0.999983,62,66,0.290392,TRUE,FALSE
003882,female,36,male,0.999856,22,26,0.897873,FALSE,FALSE
003884,female,56,male,0.999814,58,62,0.252814,FALSE,FALSE
003885,female,52,female,0.999811,71,75,0.0182388,TRUE,FALSE
003886,female,52,female,0.998781,61,65,0.445595,TRUE,FALSE
003887,female,32,male,0.999796,29,33,0.286747,FALSE,TRUE
003889,female,35,female,0.998351,27,31,1,TRUE,FALSE
003890,female,57,female,0.671743,53,57,0.344119,TRUE,TRUE
003891,female,31,male,0.672586,34,38,0.278255,FALSE,FALSE
003892,female,42,female,0.999884,38,42,0.486036,TRUE,TRUE
003893,female,46,female,0.996665,30,34,0.276486,TRUE,FALSE
003914,male,41,male,0.999941,36,40,0.319857,TRUE,FALSE
003921,male,59,male,0.999963,70,74,0.407507,TRUE,FALSE
003926,male,57,female,0.655628,82,86,0.42841,FALSE,FALSE
003929,male,59,male,0.999986,69,73,0.735848,TRUE,FALSE
003930,male,42,male,1,49,53,1,TRUE,FALSE
003937,male,58,male,0.999987,55,59,1,TRUE,TRUE
003938,male,43,male,0.999985,26,30,0.165259,TRUE,FALSE
003942,male,59,male,0.999964,77,81,0.254074,TRUE,FALSE
003943,male,54,male,0.999944,65,69,0.626817,TRUE,FALSE
